,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0531,0.121,-0.439,0.661,-0.291,0.185
mkt-rf,0.981,0.011,92.618,0.0,0.96,1.002
FX Factor,0.0016,0.004,0.364,0.716,-0.007,0.01
