,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1044,0.145,-0.719,0.473,-0.39,0.182
mkt-rf,0.9772,0.013,76.81,0.0,0.952,1.002
FX Factor,0.0034,0.005,0.66,0.51,-0.007,0.013
