,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.266,0.11,-2.411,0.017,-0.483,-0.049
mkt-rf,0.9898,0.01,102.361,0.0,0.971,1.009
FX Factor,0.0094,0.004,2.408,0.017,0.002,0.017
