,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0107,0.049,0.219,0.827,-0.086,0.107
mkt-rf,1.0013,0.008,127.816,0.0,0.986,1.017
FX Factor,-0.0003,0.002,-0.161,0.872,-0.004,0.004
