,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1357,0.241,0.564,0.573,-0.338,0.61
mkt-rf,1.0062,0.021,47.704,0.0,0.965,1.048
FX Factor,-0.0048,0.008,-0.564,0.573,-0.022,0.012
