,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.022,0.089,-0.248,0.805,-0.197,0.153
mkt-rf,1.006,0.014,70.812,0.0,0.978,1.034
FX Factor,0.001,0.004,0.279,0.781,-0.006,0.008
