,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0733,0.135,-0.543,0.588,-0.339,0.193
mkt-rf,1.0156,0.032,31.617,0.0,0.952,1.079
FX Factor,0.0027,0.005,0.542,0.589,-0.007,0.013
