,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0671,0.139,0.481,0.631,-0.208,0.342
mkt-rf,0.9652,0.023,42.369,0.0,0.92,1.01
FX Factor,-0.0029,0.004,-0.65,0.517,-0.012,0.006
