,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0699,0.212,-0.33,0.742,-0.487,0.347
mkt-rf,1.009,0.019,54.358,0.0,0.972,1.046
FX Factor,0.0026,0.007,0.348,0.728,-0.012,0.017
