,coef,std err,t,P>|t|,[0.025,0.975]
const,0.5476,0.409,1.338,0.182,-0.259,1.354
mkt-rf,0.9831,0.041,23.988,0.0,0.902,1.064
FX Factor,-0.0198,0.014,-1.372,0.171,-0.048,0.009
