,coef,std err,t,P>|t|,[0.025,0.975]
const,5.0149,1.917,2.615,0.018,0.969,9.06
mkt-rf,1.1881,0.105,11.285,0.0,0.966,1.41
FX Factor,-0.156,0.061,-2.56,0.02,-0.285,-0.027
