,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1029,0.078,1.323,0.187,-0.05,0.256
mkt-rf,0.9841,0.012,79.661,0.0,0.96,1.008
FX Factor,-0.0041,0.003,-1.34,0.181,-0.01,0.002
