,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.3822,0.327,-1.169,0.243,-1.026,0.262
mkt-rf,0.9578,0.029,32.484,0.0,0.9,1.016
FX Factor,0.0131,0.012,1.131,0.259,-0.01,0.036
