,coef,std err,t,P>|t|,[0.025,0.975]
const,1.2655,1.353,0.936,0.448,-4.555,7.086
mkt-rf,1.1353,0.066,17.23,0.003,0.852,1.419
FX Factor,-0.0358,0.044,-0.815,0.501,-0.225,0.153
