,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0028,0.124,-0.023,0.982,-0.247,0.242
mkt-rf,1.0142,0.032,31.865,0.0,0.952,1.077
FX Factor,0.0003,0.005,0.063,0.949,-0.009,0.009
