,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0335,0.058,0.581,0.562,-0.08,0.147
mkt-rf,0.9936,0.009,107.985,0.0,0.975,1.012
FX Factor,-0.0013,0.002,-0.586,0.558,-0.006,0.003
