,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1146,0.133,-0.859,0.391,-0.378,0.148
mkt-rf,0.9888,0.012,84.538,0.0,0.966,1.012
FX Factor,0.0039,0.005,0.82,0.413,-0.005,0.013
