,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1097,0.104,-1.054,0.293,-0.315,0.095
mkt-rf,0.984,0.009,107.908,0.0,0.966,1.002
FX Factor,0.0036,0.004,0.993,0.322,-0.004,0.011
