,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0104,0.064,0.163,0.871,-0.116,0.137
mkt-rf,0.9819,0.015,64.322,0.0,0.952,1.012
FX Factor,-0.0006,0.002,-0.272,0.786,-0.005,0.004
