,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0261,0.09,0.291,0.771,-0.15,0.203
mkt-rf,1.0021,0.014,69.968,0.0,0.974,1.03
FX Factor,-0.0008,0.004,-0.228,0.82,-0.008,0.006
