,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0116,0.329,-0.035,0.972,-0.66,0.637
mkt-rf,0.9975,0.029,34.593,0.0,0.941,1.054
FX Factor,0.0005,0.012,0.041,0.967,-0.022,0.023
