,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0429,0.095,-0.453,0.651,-0.229,0.144
mkt-rf,1.011,0.015,65.354,0.0,0.981,1.042
FX Factor,0.0016,0.003,0.525,0.6,-0.004,0.008
