,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0208,0.076,0.272,0.786,-0.13,0.171
mkt-rf,0.9995,0.018,54.984,0.0,0.964,1.035
FX Factor,-0.0008,0.003,-0.271,0.787,-0.006,0.005
