,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2167,0.104,-2.077,0.039,-0.422,-0.011
mkt-rf,1.0397,0.017,62.346,0.0,1.007,1.073
FX Factor,0.0089,0.004,2.149,0.033,0.001,0.017
