,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2927,0.379,-0.772,0.441,-1.039,0.454
mkt-rf,1.0099,0.033,30.412,0.0,0.944,1.075
FX Factor,0.0108,0.013,0.808,0.42,-0.016,0.037
