,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.226,0.108,-2.086,0.038,-0.439,-0.013
mkt-rf,1.0107,0.018,57.091,0.0,0.976,1.046
FX Factor,0.0076,0.003,2.168,0.031,0.001,0.014
