,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0621,0.1,-0.62,0.536,-0.259,0.135
mkt-rf,1.0127,0.024,42.489,0.0,0.966,1.06
FX Factor,0.0023,0.004,0.612,0.541,-0.005,0.01
