,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0618,0.068,-0.909,0.365,-0.196,0.072
mkt-rf,0.9919,0.011,89.193,0.0,0.97,1.014
FX Factor,0.0018,0.002,0.809,0.419,-0.003,0.006
