,coef,std err,t,P>|t|,[0.025,0.975]
const,0.3883,0.382,1.016,0.311,-0.365,1.141
mkt-rf,0.9697,0.033,28.952,0.0,0.904,1.036
FX Factor,-0.0141,0.013,-1.047,0.296,-0.041,0.012
