,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0283,0.1,0.283,0.777,-0.168,0.225
mkt-rf,0.9796,0.024,41.232,0.0,0.933,1.026
FX Factor,-0.0013,0.004,-0.347,0.729,-0.009,0.006
