,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0016,0.177,0.009,0.993,-0.348,0.351
mkt-rf,1.0251,0.029,35.379,0.0,0.968,1.082
FX Factor,0.0006,0.006,0.109,0.913,-0.011,0.012
