,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1672,0.307,-0.544,0.587,-0.773,0.438
mkt-rf,0.999,0.027,37.083,0.0,0.946,1.052
FX Factor,0.006,0.011,0.554,0.58,-0.015,0.027
