,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2621,0.155,-1.689,0.093,-0.568,0.044
mkt-rf,1.0386,0.037,28.129,0.0,0.966,1.111
FX Factor,0.0094,0.006,1.649,0.1,-0.002,0.021
