,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1286,0.175,0.735,0.463,-0.216,0.473
mkt-rf,1.0075,0.029,35.219,0.0,0.951,1.064
FX Factor,-0.0039,0.006,-0.684,0.495,-0.015,0.007
