,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.084,0.11,-0.767,0.444,-0.3,0.132
mkt-rf,1.0137,0.018,57.921,0.0,0.979,1.048
FX Factor,0.0034,0.004,0.789,0.431,-0.005,0.012
