,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0231,0.042,-0.547,0.585,-0.106,0.06
mkt-rf,0.9956,0.007,144.344,0.0,0.982,1.009
FX Factor,0.0006,0.001,0.471,0.638,-0.002,0.003
