,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0362,0.071,-0.507,0.613,-0.177,0.104
mkt-rf,1.0086,0.011,88.453,0.0,0.986,1.031
FX Factor,0.0016,0.003,0.55,0.583,-0.004,0.007
