,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0561,0.079,-0.709,0.479,-0.212,0.1
mkt-rf,1.0021,0.019,53.21,0.0,0.965,1.039
FX Factor,0.0019,0.003,0.66,0.51,-0.004,0.008
