,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1146,0.09,-1.276,0.203,-0.291,0.062
mkt-rf,1.0044,0.015,68.438,0.0,0.976,1.033
FX Factor,0.0038,0.003,1.323,0.187,-0.002,0.01
