,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0764,0.064,-1.202,0.231,-0.202,0.049
mkt-rf,1.0117,0.01,99.568,0.0,0.992,1.032
FX Factor,0.0031,0.003,1.222,0.223,-0.002,0.008
