,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1671,0.131,-1.278,0.203,-0.425,0.091
mkt-rf,1.0135,0.021,47.412,0.0,0.971,1.056
FX Factor,0.0058,0.004,1.369,0.172,-0.003,0.014
