,coef,std err,t,P>|t|,[0.025,0.975]
const,0.019,0.105,0.18,0.857,-0.189,0.226
mkt-rf,1.0015,0.017,59.499,0.0,0.968,1.035
FX Factor,-0.0005,0.004,-0.122,0.903,-0.009,0.008
