,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0191,0.093,-0.206,0.837,-0.202,0.164
mkt-rf,0.9933,0.008,121.999,0.0,0.977,1.009
FX Factor,0.0006,0.003,0.173,0.863,-0.006,0.007
