,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0273,0.063,-0.431,0.667,-0.152,0.097
mkt-rf,1.0028,0.01,96.913,0.0,0.982,1.023
FX Factor,0.0009,0.002,0.45,0.653,-0.003,0.005
