,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0138,0.076,-0.181,0.856,-0.164,0.136
mkt-rf,1.0043,0.018,55.328,0.0,0.969,1.04
FX Factor,0.0005,0.003,0.168,0.867,-0.005,0.006
