,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.093,0.168,-0.554,0.58,-0.424,0.238
mkt-rf,1.0223,0.04,25.594,0.0,0.944,1.101
FX Factor,0.0035,0.006,0.557,0.578,-0.009,0.016
