,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2178,0.186,-1.172,0.242,-0.584,0.148
mkt-rf,0.9719,0.016,59.692,0.0,0.94,1.004
FX Factor,0.0073,0.007,1.12,0.264,-0.006,0.02
