,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0086,0.122,0.07,0.944,-0.232,0.249
mkt-rf,0.9881,0.02,49.555,0.0,0.949,1.027
FX Factor,-0.0006,0.004,-0.156,0.876,-0.008,0.007
