,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0874,0.14,-0.624,0.534,-0.363,0.189
mkt-rf,1.0332,0.022,46.129,0.0,0.989,1.077
FX Factor,0.0044,0.006,0.787,0.432,-0.007,0.015
