,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1644,0.142,-1.16,0.247,-0.444,0.115
mkt-rf,0.9805,0.012,78.954,0.0,0.956,1.005
FX Factor,0.0055,0.005,1.107,0.269,-0.004,0.015
