,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1702,0.081,-2.092,0.038,-0.331,-0.01
mkt-rf,1.0101,0.013,75.936,0.0,0.984,1.036
FX Factor,0.0057,0.003,2.187,0.03,0.001,0.011
