,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0295,0.103,0.285,0.776,-0.174,0.233
mkt-rf,0.9719,0.025,39.488,0.0,0.923,1.02
FX Factor,-0.0014,0.004,-0.369,0.713,-0.009,0.006
