,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2697,0.187,-1.445,0.15,-0.637,0.098
mkt-rf,1.041,0.044,23.455,0.0,0.954,1.128
FX Factor,0.0098,0.007,1.427,0.155,-0.004,0.023
