,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0619,0.124,-0.501,0.617,-0.306,0.182
mkt-rf,0.9912,0.02,49.048,0.0,0.951,1.031
FX Factor,0.0017,0.004,0.436,0.663,-0.006,0.01
