,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0514,0.051,1.01,0.313,-0.049,0.152
mkt-rf,0.9938,0.008,119.428,0.0,0.977,1.01
FX Factor,-0.0019,0.002,-1.134,0.258,-0.005,0.001
