,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1904,0.114,-1.667,0.097,-0.415,0.035
mkt-rf,0.9797,0.01,97.915,0.0,0.96,0.999
FX Factor,0.0065,0.004,1.616,0.107,-0.001,0.014
