,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0542,0.11,-0.491,0.624,-0.272,0.163
mkt-rf,1.0174,0.026,38.731,0.0,0.966,1.069
FX Factor,0.0021,0.004,0.514,0.608,-0.006,0.01
