,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0603,0.11,-0.55,0.583,-0.276,0.156
mkt-rf,0.9784,0.018,54.633,0.0,0.943,1.014
FX Factor,0.0014,0.004,0.408,0.684,-0.006,0.008
