,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0348,0.075,-0.465,0.642,-0.182,0.113
mkt-rf,1.0003,0.012,83.621,0.0,0.977,1.024
FX Factor,0.0012,0.003,0.406,0.685,-0.005,0.007
