,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0079,0.191,-0.042,0.967,-0.384,0.368
mkt-rf,0.9808,0.017,58.626,0.0,0.948,1.014
FX Factor,-1.385e-05,0.007,-0.002,0.998,-0.013,0.013
