,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1027,0.075,-1.371,0.172,-0.25,0.045
mkt-rf,1.013,0.012,84.625,0.0,0.989,1.037
FX Factor,0.0039,0.003,1.314,0.19,-0.002,0.01
