,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0045,0.083,-0.054,0.957,-0.169,0.16
mkt-rf,0.9734,0.014,71.377,0.0,0.946,1.0
FX Factor,-0.0005,0.003,-0.185,0.853,-0.006,0.005
