,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0127,0.16,0.079,0.937,-0.303,0.328
mkt-rf,0.9845,0.038,25.831,0.0,0.909,1.06
FX Factor,-0.0006,0.006,-0.096,0.923,-0.012,0.011
