,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0974,0.168,0.581,0.562,-0.233,0.428
mkt-rf,0.9403,0.04,23.576,0.0,0.862,1.019
FX Factor,-0.0041,0.006,-0.67,0.503,-0.016,0.008
